user_screen_name,lang,hashtag,user_id,score,astroturf,fake_follower,financial,other,overall,self_declared,spammer,most_recent_post_time,recent_tweets_per_week,number_of_tweets,following,followers,numberOfLikes,vi,in,en,ja,und,zh,ko,es,pt,tr,ht,de,fr,fa,ar,th,nl,it,bn,hi
JudyConda,en,#tbt,722048277768605696,0.72,0.72,0.19,0.0,0.51,0.72,0.03,0.04,0.9678355711577705,0.02071272351791609,0.17064449956151717,0.1901376321192305,0.002700619675471059,0.2238461454043963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carol_ossf,pt,#tbt,1266045481022562305,0.86,0.17,0.33,0.31,0.86,0.86,0.1,0.09,0.9678032417701996,0.026188922729948164,0.0013479996374697945,0.00471447038248042,3.9259199566909044e-05,0.02157422457532566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ArKazamG,es,#tbt,1272365888725856257,0.81,0.13,0.81,0.46,0.7,0.81,0.09,0.07,0.9652249336853294,0.001046025478183501,0.002371764513654241,0.04973005855068056,5.37231151968229e-05,0.004866485631612768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SEKO44094454,tr,#tbt,1406949924281925636,0.89,0.1,0.81,0.3,0.89,0.89,0.15,0.23,0.9636125646193491,0.0020222175116326973,0.0018049919388089862,0.03144247585734925,5.37231151968229e-05,0.004221441557665599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kappa37462704,en,#tbt,1153303566465077250,0.84,0.06,0.43,0.33,0.84,0.84,0.08,0.11,0.9666579929285378,0.001069835039974945,0.003318938501346085,0.016766785795756977,0.0009484196105900657,0.006673584530648129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anderso54974422,pt,#tbt,1089581656133025793,0.87,0.1,0.65,0.37,0.87,0.87,0.22,0.13,0.9458550571047377,0.0023793609385043546,0.01333064414213737,0.036499125541783896,0.0008079130016137597,0.04312284248609009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JoseOrt83060132,es,#tbt,1289032904841080833,0.87,0.06,0.63,0.25,0.87,0.87,0.01,0.23,0.7760609558774827,0.00116507328714072,0.0032027756537989717,0.042354193597445064,5.785566251965543e-05,0.005222540205511774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tmal28,en,#tbt,1377244341320749059,0.91,0.29,0.64,0.36,0.91,0.91,0.01,0.16,0.9624734662465423,0.023807966550803784,0.003704445973425515,0.044407269409170405,0.00013430778799205725,0.007396667963258095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan95347711,es,#tbt,906027899639152640,0.92,0.05,0.69,0.34,0.92,0.92,0.18,0.17,0.9621249396780939,0.0018317410173011469,0.01995830902636386,0.035624667325678656,0.0004070559112990043,0.03207295704542988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
_WanSyafiq,en,#tbt,1018905306,0.8,0.17,0.39,0.26,0.8,0.8,0.02,0.06,0.9636611375528704,0.0030936477922476687,0.13765552737294529,0.005588928598585659,0.004915665040509295,0.005224978935469986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chema1223,en,#tbt,1942328804,0.71,0.21,0.4,0.36,0.71,0.71,0.06,0.09,0.9672304596450391,0.0023793609385043546,0.020897823925206446,0.017185004942589916,0.000506237047046985,0.04384226782376274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CodisGroup,en,#tbt,983454283055022080,0.87,0.01,0.37,0.05,0.87,0.87,0.8,0.41,0.9390892259556094,0.00010078587506318164,0.0005348597046400036,0.001178617595620105,2.4795283936995185e-05,7.316189874637086e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeancm03,es,#tbt,1967795137,0.75,0.15,0.64,0.08,0.75,0.75,0.02,0.27,0.9399465066913947,0.0011412637253492763,0.007627175979054945,0.11056193445365371,0.0002479528393699518,0.013263032877737932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
johnste83319293,en,#tbt,982642942899867648,0.91,0.13,0.38,0.27,0.91,0.91,0.02,0.04,0.9665569044532548,0.003331743410162107,0.006088975635161855,0.0026233746483157174,8.678349377948315e-05,0.021722987102776616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas66880610,en,#tbt,1075470457187512320,0.84,0.15,0.3,0.36,0.84,0.84,0.05,0.08,0.9513737624152734,0.00022459559637868947,0.0011973708901010106,0.0028134742605125085,9.091604110231568e-05,0.0018619703230951384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colombopana6,es,#tbt,1144663678651895808,0.87,0.14,0.87,0.32,0.83,0.87,0.11,0.2,0.9438500042580169,0.0013793593432637143,0.003770824743452436,0.1273287202494107,0.00018803090318888013,0.004577496131564604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
asianmoans,en,#tbt,1286598322736599040,0.77,0.28,0.43,0.32,0.77,0.77,0.12,0.19,0.9657802106299026,0.10952238900000151,0.6489265148720358,0.001520796897574329,0.8117748670869467,0.0025192080468333703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chelsiwonda,en,#tbt,414806837,0.83,0.41,0.46,0.34,0.83,0.83,0.01,0.0,0.9636291235739586,0.004522221499734297,0.02696765183824515,0.05573720629609916,0.0017480675175581605,0.05548110654933124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThelmaBartlet14,en,#tbt,1454861618572140548,0.81,0.29,0.54,0.44,0.81,0.81,0.02,0.12,0.9666478998514425,0.040474659804814454,0.016227056241965934,0.007642004410311003,0.0002748143969683633,0.02909404840147348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
windychicago123,en,#tbt,1264280222532341761,0.94,0.27,0.6,0.27,0.94,0.94,0.1,0.07,0.9576738926790496,0.0076174645326219925,0.019456638706737316,0.04550984715991179,0.0002603504813384494,0.020665797665891557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atlxpomx,en,#tbt,1422584353159323649,0.76,0.07,0.76,0.42,0.72,0.76,0.05,0.12,0.9336659317644906,0.0004745959951888495,0.0006522990669953267,0.008478442703976885,6.198820984248796e-06,0.0011059640360493062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBiitchhh,und,#tbt,1105688148464459777,0.97,0.1,0.78,0.29,0.97,0.97,0.14,0.11,0.965689215231715,0.003331743410162107,0.010381894935172196,0.03798190251691887,0.0004070559112990043,0.001051092611989528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweet_tradebot,en,#btc,1429276388872257543,0.86,0.02,0.86,0.18,0.6,0.86,0.52,0.73,0.6658732561843753,0.00017459551661665748,0.00015062874736878384,0.006083187590297316,3.306037858266024e-05,4.877459916424724e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAMT20606605,en,#btc,1456639442589044744,0.88,0.12,0.56,0.48,0.88,0.88,0.41,0.36,0.7427640522442903,0.0015460262758038212,0.0007569732812685493,0.000342179301954224,1.4463915629913857e-05,0.000774296761732425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crosscoinco,en,#btc,1035198618418831361,0.9,0.08,0.6,0.4,0.84,0.9,0.9,0.38,0.9700599907269855,0.0009984063546006133,0.006124718049791736,3.8019922439358224e-05,0.00018596462952746387,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baybarsozan,tr,#btc,840641968984227840,0.78,0.0,0.48,0.09,0.78,0.78,0.44,0.3,0.10944759327422575,2.2142892466042744e-06,5.233710713661134e-05,0.01030339898106608,0.00035333279610218134,0.002114378873770118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
serrayshe1,tr,#btc,1311601526297722880,0.77,0.33,0.41,0.02,0.77,0.77,0.03,0.14,0.9688038757416046,0.06904613395454702,0.012156250518584141,0.04429320964185233,0.0003223386911809374,0.01986955233453522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OMAR45394288,en,#btc,1173665065553334272,0.88,0.21,0.88,0.48,0.79,0.88,0.07,0.24,0.9664704824806261,0.0011888828489321638,0.00031529915762787804,0.014333510759638051,6.198820984248796e-06,6.706507385083996e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SerhatA47201106,en,#btc,1458564799558737925,0.74,0.07,0.74,0.22,0.72,0.74,0.6,0.38,0.9651396156430079,0.002355551376712911,0.000939514898842584,0.0019770359668466277,8.26509464566506e-06,0.00043043583762448194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000FreundeS04,de,#btc,1373271122595213312,1.0,0.06,1.0,0.39,0.86,1.0,0.66,0.66,0.8847719122280783,3.404767336176465e-06,8.935603657470229e-06,0.0007223785263478062,0.0,4.877459916424724e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
al4le,en,#btc,1242771475901317120,0.79,0.14,0.59,0.31,0.79,0.79,0.05,0.23,0.9213339263016127,0.0010936446017663886,0.0006522990669953267,0.0010645578283020303,1.2397641968497592e-05,0.0007962453313563363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EvansMmabeauty,en,#btc,1207796038137978880,0.77,0.14,0.77,0.27,0.56,0.77,0.09,0.36,0.9633758504205975,7.935726945088221e-05,0.00031529915762787804,0.014409550604516767,5.37231151968229e-05,0.00020241458653162605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DuranKaraca2,und,#btc,990306604166807555,0.78,0.05,0.78,0.03,0.64,0.78,0.16,0.41,0.8978020747581604,6.030962001772717e-05,0.0001021211846568026,0.0062352672800547486,1.653018929133012e-05,5.1213329122459604e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trend_Surfers,en,#btc,1216902990617026565,0.8,0.08,0.43,0.04,0.8,0.8,0.78,0.19,0.9698305309273961,0.0016650740847610403,0.00351424526700222,0.0025853547258763592,0.006002524986414251,0.0005231075760365517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOlvhanda,en,#btc,1459839193694105606,0.77,0.03,0.77,0.26,0.62,0.77,0.5,0.74,0.7581813852117496,6.98334447343047e-05,1.5318177698520393e-05,0.0007223785263478062,1.2397641968497592e-05,7.316189874637086e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SerhatA47201106,en,#btc,1458564799558737925,0.74,0.07,0.74,0.22,0.72,0.74,0.6,0.38,0.9651396156430079,0.002331741814921467,0.000939514898842584,0.0019770359668466277,8.26509464566506e-06,0.00043043583762448194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InuQueenB,en,#btc,1402978368904065024,0.71,0.15,0.58,0.02,0.71,0.71,0.08,0.2,0.9674797901901598,0.006665082060964241,0.014360791592362867,0.021025017108965097,0.0004194535532675019,0.00704671021425462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayepe4321,en,#btc,1459850036548939776,0.74,0.05,0.74,0.1,0.72,0.74,0.27,0.6,0.9063573769354264,0.00010078587506318164,2.0424236931360524e-05,0.0033077332522241654,2.4795283936995185e-05,8.535554853743267e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blokblok07,tr,#btc,1450808302456168452,0.73,0.26,0.47,0.12,0.73,0.73,0.03,0.25,0.9509148428160946,0.0009745967928091695,0.0017488252872477448,0.002053075811725344,2.4795283936995185e-05,0.0014498249601572492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jasmincityx,en,#btc,1432393270081069056,0.72,0.33,0.72,0.32,0.63,0.72,0.03,0.16,0.966396834558696,0.003569839028076545,0.00196583280464345,0.04874154056725724,0.00010951250405506206,0.0003426415591288369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CryptoNazia2,en,#btc,1387799090843373575,0.73,0.48,0.56,0.14,0.73,0.73,0.06,0.22,0.9658756217493195,0.01666509801337064,0.02622599673467512,0.1886548551440955,0.00029547713358252594,0.016680912914172556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RqkVCBaKlXW6h4q,en,#btc,1013469851883573248,0.73,0.6,0.67,0.16,0.73,0.73,0.07,0.07,0.9592296458906983,0.0017841218937182594,0.0014233140111541865,0.12862139761234886,0.005105762217359592,0.0006426053439889574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RVqmW9iboHnkNje,ja,#btc,999267708981014528,0.96,0.04,0.57,0.07,0.96,0.96,0.89,0.5,0.971780702667411,0.008807942622194184,0.03397699465012644,0.0342179301954224,0.0008843651270861615,0.0011047446710702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS76382657,ja,#btc,1393703364320395264,0.8,0.16,0.41,0.13,0.8,0.8,0.05,0.18,0.9677661812527402,0.0004745959951888495,0.000273174168956947,0.0018629761995285529,2.4795283936995185e-05,0.00023777617092570532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atemiwe,en,#btc,958054455680884737,0.82,0.02,0.82,0.05,0.4,0.82,0.25,0.27,0.5989908499947958,1.1023827109438485e-05,4.850756271198124e-05,0.0028514941829518668,6.198820984248796e-06,0.00010486538820313157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergij90,en,#btc,1593095024,0.71,0.1,0.38,0.35,0.71,0.71,0.03,0.06,0.9478307769461503,0.00022697655255783384,0.0009637686801985746,0.0015968367424530454,4.545802055115784e-05,0.001023047217470086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airdrop_mania34,tr,#btc,1440375701396332545,0.71,0.2,0.39,0.07,0.71,0.71,0.06,0.23,0.9663627704234992,0.007379368914707554,0.0027291886599530497,0.00813626340202266,6.818703082673676e-05,0.0038702644436830187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J3pDuMC8aqA0mZa,en,#btc,979060880200622081,0.86,0.01,0.86,0.09,0.54,0.86,0.02,0.57,0.7361797387785485,4.36429267637165e-05,0.000702083144515518,0.014599650216713557,1.653018929133012e-05,2.438729958212362e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryedelvo,en,#btc,1455775798703521794,0.71,0.02,0.71,0.07,0.39,0.71,0.06,0.22,0.9020965213578973,0.0003317386244401866,9.701512542396248e-05,0.0035358527868603147,1.653018929133012e-05,7.925872364190176e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MohsenViolonist,en,#btc,1435608690111963139,0.75,0.09,0.75,0.21,0.44,0.75,0.07,0.33,0.9650325344031995,0.000284119500857299,0.0002119014581628654,0.004144171545890046,4.13254732283253e-06,0.00011583967301508721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cryptowatchera,en,#btc,895095827433115648,0.91,0.04,0.91,0.65,0.64,0.91,0.15,0.54,0.7012308822926424,0.0,1.914772212315049e-05,0.0059691278229792415,8.26509464566506e-06,9.389110339117594e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DoanHoaTun,en,#btc,1458553462359166978,0.82,0.07,0.82,0.27,0.59,0.82,0.13,0.44,0.9642201994013544,0.00018888125369152374,4.467801828735114e-05,0.0010645578283020303,4.13254732283253e-06,1.9509839665698898e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386_jj,ja,#btc,1126365766389919744,0.87,0.11,0.52,0.29,0.87,0.87,0.14,0.14,0.9630859898627657,0.0005460246805631809,0.0006701702743102671,0.0013306972853775378,8.88497674408994e-05,0.0006048050296366658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Criptoke1,es,#btc,1442603951963000834,0.73,0.09,0.73,0.1,0.54,0.73,0.02,0.39,0.9222213285643545,8.888109416745974e-05,4.978407752019127e-05,0.012052315413276556,3.9259199566909044e-05,0.00033898346419151834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DanDaveand,en,#btc,1423021570143014923,0.85,0.52,0.84,0.32,0.85,0.85,0.1,0.16,0.9682118536882311,0.013569854980482946,0.009928732178257633,0.08489848680708692,9.711486208656447e-05,0.001758324299871113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphincex,en,#btc,1111257809470087171,0.71,0.12,0.71,0.11,0.5,0.71,0.06,0.35,0.700111339256708,0.0008555489838519505,0.0007697384293506497,0.02288799330849365,7.851839913381809e-05,0.0005304237659111888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
